timestamp,current_size,sterilized_count,monthly_sterilization,months,sterilization_cost,use_monte_carlo,final_population,final_sterilized,total_sterilizations,total_cost,population_growth,monthly_populations,monthly_sterilized,params
2024-12-17 21:49:52,250,0,14,60,50.0,False,906,638,840,42000.0,656,"250,284,359,419,470,529,547,550,553,567,596,600,624,632,649,708,673,700,679,706,690,684,679,686,689,716,732,727,742,752,743,742,754,762,776,773,772,769,763,760,777,779,802,785,793,801,808,797,817,802,813,821,831,834,850,860,876,888,891,898,906","0,0,14,27,40,53,67,80,93,106,119,132,145,159,172,186,198,210,222,234,248,256,265,276,285,295,309,321,331,342,353,365,373,385,395,407,416,425,438,448,457,468,477,489,496,504,511,520,529,543,548,558,568,581,589,597,608,618,624,627,638","{'breeding_rate': 0.85, 'kittens_per_litter': 4, 'litters_per_year': 2.5, 'kitten_survival_rate': 0.5, 'female_ratio': 0.5, 'adult_survival_rate': 0.92, 'kitten_maturity_months': 5, 'seasonal_breeding_amplitude': 0.15, 'peak_breeding_month': 3, 'base_food_capacity': 0.9, 'food_scaling_factor': 0.8, 'water_availability': 0.95, 'shelter_quality': 0.85, 'urban_risk': 0.08, 'disease_risk': 0.04, 'natural_risk': 0.04, 'caretaker_support': 1.0, 'feeding_consistency': 0.95, 'sterilization_cost': 50.0, 'monthly_abandonment': 11.0, 'abandoned_sterilized_ratio': 0.2, 'territory_size': 1000.0, 'density_impact_threshold': 1.2, 'birth_rate': 0.5, 'natural_death_rate': 0.1, 'urban_death_rate': 0.1, 'disease_death_rate': 0.1, 'carrying_capacity': 1000.0, 'density_dependent_birth_scale': 0.5, 'density_dependent_death_scale': 0.5}"
2024-12-17 21:49:56,250,123,14,60,50.0,False,662,652,840,42000.0,412,"250,260,314,340,358,364,372,368,365,359,388,406,420,422,427,446,459,486,477,481,480,486,486,491,500,507,514,532,538,549,548,549,553,562,568,580,572,568,566,569,572,609,611,616,611,616,618,617,621,625,627,629,629,630,637,644,651,647,656,661,662","123,111,124,136,148,160,173,185,195,208,220,232,243,254,262,274,285,298,310,319,329,341,354,365,374,385,395,403,413,423,430,439,452,465,479,490,500,506,510,515,523,531,541,553,564,571,580,585,596,605,613,618,620,620,621,628,635,642,638,647,652","{'breeding_rate': 0.85, 'kittens_per_litter': 4, 'litters_per_year': 2.5, 'kitten_survival_rate': 0.5, 'female_ratio': 0.5, 'adult_survival_rate': 0.92, 'kitten_maturity_months': 5, 'seasonal_breeding_amplitude': 0.15, 'peak_breeding_month': 3, 'base_food_capacity': 0.9, 'food_scaling_factor': 0.8, 'water_availability': 0.95, 'shelter_quality': 0.85, 'urban_risk': 0.08, 'disease_risk': 0.04, 'natural_risk': 0.04, 'caretaker_support': 1.0, 'feeding_consistency': 0.95, 'sterilization_cost': 50.0, 'monthly_abandonment': 11.0, 'abandoned_sterilized_ratio': 0.2, 'territory_size': 1000.0, 'density_impact_threshold': 1.2, 'birth_rate': 0.5, 'natural_death_rate': 0.1, 'urban_death_rate': 0.1, 'disease_death_rate': 0.1, 'carrying_capacity': 1000.0, 'density_dependent_birth_scale': 0.5, 'density_dependent_death_scale': 0.5}"
2024-12-17 21:57:50,250,123,14,60,50.0,False,589,574,840,42000.0,339,"250,255,285,309,352,378,367,385,388,403,419,405,411,425,410,417,415,414,412,414,413,411,416,430,427,434,449,446,447,449,458,465,472,477,480,486,491,500,503,508,516,518,524,531,538,538,540,542,544,550,551,551,556,560,566,562,569,576,581,583,589","123,111,123,135,148,160,172,185,196,207,219,231,243,256,268,280,289,296,308,320,332,343,351,361,370,379,388,400,410,420,426,437,448,461,468,471,477,482,491,494,499,507,509,515,522,529,529,531,533,535,541,542,542,547,551,557,553,560,567,572,574","{'breeding_rate': 0.85, 'kittens_per_litter': 4, 'litters_per_year': 2.5, 'kitten_survival_rate': 0.5, 'female_ratio': 0.5, 'adult_survival_rate': 0.92, 'kitten_maturity_months': 5, 'seasonal_breeding_amplitude': 0.15, 'peak_breeding_month': 3, 'base_food_capacity': 0.9, 'food_scaling_factor': 0.8, 'water_availability': 0.95, 'shelter_quality': 0.85, 'urban_risk': 0.08, 'disease_risk': 0.04, 'natural_risk': 0.04, 'caretaker_support': 1.0, 'feeding_consistency': 0.95, 'sterilization_cost': 50.0, 'monthly_abandonment': 11.0, 'abandoned_sterilized_ratio': 0.2, 'territory_size': 1000.0, 'density_impact_threshold': 1.2, 'birth_rate': 0.5, 'natural_death_rate': 0.1, 'urban_death_rate': 0.1, 'disease_death_rate': 0.1, 'carrying_capacity': 1000.0, 'density_dependent_birth_scale': 0.5, 'density_dependent_death_scale': 0.5}"
2024-12-17 21:57:51,250,123,14,60,50.0,False,609,597,840,42000.0,359,"250,254,291,317,348,348,349,340,363,373,374,361,372,366,382,391,387,392,404,410,406,420,426,437,444,451,459,453,452,457,462,464,470,474,480,485,489,493,503,505,508,511,518,522,531,536,545,551,555,561,563,570,573,578,581,588,595,602,603,606,609","123,111,123,135,149,161,172,185,196,208,219,230,238,248,259,270,283,295,306,317,329,341,351,362,374,385,393,400,407,415,425,434,443,453,461,471,476,480,484,494,496,499,502,509,513,522,527,536,542,546,552,554,561,564,569,572,579,586,593,594,597","{'breeding_rate': 0.85, 'kittens_per_litter': 4, 'litters_per_year': 2.5, 'kitten_survival_rate': 0.5, 'female_ratio': 0.5, 'adult_survival_rate': 0.92, 'kitten_maturity_months': 5, 'seasonal_breeding_amplitude': 0.15, 'peak_breeding_month': 3, 'base_food_capacity': 0.9, 'food_scaling_factor': 0.8, 'water_availability': 0.95, 'shelter_quality': 0.85, 'urban_risk': 0.08, 'disease_risk': 0.04, 'natural_risk': 0.04, 'caretaker_support': 1.0, 'feeding_consistency': 0.95, 'sterilization_cost': 50.0, 'monthly_abandonment': 11.0, 'abandoned_sterilized_ratio': 0.2, 'territory_size': 1000.0, 'density_impact_threshold': 1.2, 'birth_rate': 0.5, 'natural_death_rate': 0.1, 'urban_death_rate': 0.1, 'disease_death_rate': 0.1, 'carrying_capacity': 1000.0, 'density_dependent_birth_scale': 0.5, 'density_dependent_death_scale': 0.5}"
2024-12-17 22:14:14,250,123,14,60,50.0,False,93,81,840,42000.0,-157,"250,241,263,263,266,260,237,224,215,203,199,204,197,199,202,195,187,174,167,171,174,163,168,170,155,144,134,133,125,121,123,118,116,112,109,103,98,98,97,99,99,98,102,100,101,98,99,99,100,101,99,100,97,94,97,90,90,88,90,90,93","123,111,113,111,108,109,109,105,104,102,100,100,102,100,97,99,98,101,101,100,104,109,105,104,105,104,102,98,102,99,98,104,103,106,103,100,94,89,89,88,90,90,89,93,91,92,89,90,90,91,92,90,91,88,85,88,81,81,79,81,81","{'breeding_rate': 0.85, 'kittens_per_litter': 4, 'litters_per_year': 2.5, 'kitten_survival_rate': 0.5, 'female_ratio': 0.5, 'adult_survival_rate': 0.92, 'kitten_maturity_months': 5, 'seasonal_breeding_amplitude': 0.15, 'peak_breeding_month': 3, 'base_food_capacity': 0.9, 'food_scaling_factor': 0.8, 'water_availability': 0.95, 'shelter_quality': 0.85, 'urban_risk': 0.08, 'disease_risk': 0.04, 'natural_risk': 0.04, 'caretaker_support': 1.0, 'feeding_consistency': 0.95, 'sterilization_cost': 50.0, 'monthly_abandonment': 11.0, 'abandoned_sterilized_ratio': 0.2, 'territory_size': 1000.0, 'density_impact_threshold': 1.2, 'birth_rate': 0.5, 'natural_death_rate': 0.1, 'urban_death_rate': 0.1, 'disease_death_rate': 0.1, 'carrying_capacity': 1000.0, 'density_dependent_birth_scale': 0.5, 'density_dependent_death_scale': 0.5}"
2024-12-17 22:14:15,250,123,14,60,50.0,False,94,86,840,42000.0,-156,"250,237,236,235,242,249,244,232,232,230,223,209,206,202,204,220,208,202,184,172,160,163,161,151,142,140,138,126,125,115,114,112,110,108,103,103,100,95,99,91,90,84,85,78,79,83,79,79,80,80,78,78,78,78,82,83,87,90,94,95,94","123,111,108,107,103,104,103,99,102,107,107,105,103,102,101,101,99,98,101,94,93,89,91,92,90,90,94,98,87,93,87,93,94,95,97,94,94,91,86,90,82,81,75,76,69,70,74,70,70,71,71,69,69,69,69,73,74,78,81,85,86","{'breeding_rate': 0.85, 'kittens_per_litter': 4, 'litters_per_year': 2.5, 'kitten_survival_rate': 0.5, 'female_ratio': 0.5, 'adult_survival_rate': 0.92, 'kitten_maturity_months': 5, 'seasonal_breeding_amplitude': 0.15, 'peak_breeding_month': 3, 'base_food_capacity': 0.9, 'food_scaling_factor': 0.8, 'water_availability': 0.95, 'shelter_quality': 0.85, 'urban_risk': 0.08, 'disease_risk': 0.04, 'natural_risk': 0.04, 'caretaker_support': 1.0, 'feeding_consistency': 0.95, 'sterilization_cost': 50.0, 'monthly_abandonment': 11.0, 'abandoned_sterilized_ratio': 0.2, 'territory_size': 1000.0, 'density_impact_threshold': 1.2, 'birth_rate': 0.5, 'natural_death_rate': 0.1, 'urban_death_rate': 0.1, 'disease_death_rate': 0.1, 'carrying_capacity': 1000.0, 'density_dependent_birth_scale': 0.5, 'density_dependent_death_scale': 0.5}"
2024-12-17 22:14:21,250,123,14,60,50.0,False,3636,102,840,42000.0,3386,"250,271,362,400,450,500,524,582,634,690,746,805,852,887,933,983,1067,1103,1137,1189,1302,1327,1389,1414,1484,1503,1548,1599,1710,1767,1830,1862,1864,1904,1925,1991,2031,2040,2106,2249,2333,2425,2437,2481,2594,2602,2609,2749,2764,2873,2922,3037,3077,3101,3053,3077,3172,3283,3396,3630,3636","123,111,109,114,113,107,108,107,110,111,109,106,105,106,100,101,102,105,105,105,106,108,109,109,109,108,104,105,103,105,104,104,103,100,99,99,96,97,99,99,97,97,101,100,101,100,100,99,98,97,98,97,99,99,98,98,99,102,103,103,102","{'breeding_rate': 0.85, 'kittens_per_litter': 4, 'litters_per_year': 2.5, 'kitten_survival_rate': 0.5, 'female_ratio': 0.5, 'adult_survival_rate': 0.92, 'kitten_maturity_months': 5, 'seasonal_breeding_amplitude': 0.15, 'peak_breeding_month': 3, 'base_food_capacity': 0.9, 'food_scaling_factor': 0.8, 'water_availability': 0.95, 'shelter_quality': 0.85, 'urban_risk': 0.08, 'disease_risk': 0.04, 'natural_risk': 0.04, 'caretaker_support': 1.0, 'feeding_consistency': 0.95, 'sterilization_cost': 50.0, 'monthly_abandonment': 50.0, 'abandoned_sterilized_ratio': 0.2, 'territory_size': 1000.0, 'density_impact_threshold': 1.2, 'birth_rate': 0.5, 'natural_death_rate': 0.1, 'urban_death_rate': 0.1, 'disease_death_rate': 0.1, 'carrying_capacity': 1000.0, 'density_dependent_birth_scale': 0.5, 'density_dependent_death_scale': 0.5}"
2024-12-18 10:42:00,10,0,1,12,50.0,False,2,2,12,600.0,-8,"10,10,11,10,8,7,7,6,5,4,3,2,2","0,0,1,1,1,1,2,3,3,3,3,3,2","{'breeding_rate': 0.85, 'kittens_per_litter': 4, 'litters_per_year': 2.5, 'kitten_survival_rate': 0.8, 'female_ratio': 0.5, 'adult_survival_rate': 0.92, 'kitten_maturity_months': 5, 'seasonal_breeding_amplitude': 0.15, 'peak_breeding_month': 3, 'base_food_capacity': 0.9, 'food_scaling_factor': 0.8, 'water_availability': 0.95, 'shelter_quality': 0.85, 'urban_risk': 0.08, 'disease_risk': 0.04, 'natural_risk': 0.04, 'caretaker_support': 1.0, 'feeding_consistency': 0.95, 'sterilization_cost': 50.0, 'monthly_abandonment': 0.0, 'abandoned_sterilized_ratio': 0.2, 'territory_size': 1000.0, 'density_impact_threshold': 1.2}"
2024-12-18 11:12:41,10,0,1,12,50.0,False,10,10,12,600.0,0,"10,10,10,10,10,10,10,10,10,10,10,10,10","0,0,1,2,3,4,5,6,7,8,9,10,10","{'breeding_rate': 0.85, 'kittens_per_litter': 4, 'litters_per_year': 2.5, 'kitten_survival_rate': 0.8, 'female_ratio': 0.5, 'adult_survival_rate': 0.92, 'kitten_maturity_months': 5, 'seasonal_breeding_amplitude': 0.15, 'peak_breeding_month': 3, 'base_food_capacity': 0.9, 'food_scaling_factor': 0.8, 'water_availability': 0.95, 'shelter_quality': 0.85, 'urban_risk': 0.08, 'disease_risk': 0.04, 'natural_risk': 0.04, 'caretaker_support': 1.0, 'feeding_consistency': 0.95, 'sterilization_cost': 50.0, 'monthly_abandonment': 0.0, 'abandoned_sterilized_ratio': 0.2, 'territory_size': 1000.0, 'density_impact_threshold': 1.2}"
2024-12-18 11:12:47,51,0,1,12,50.0,False,314,11,12,600.0,263,"51,57,90,102,147,165,204,209,228,235,247,251,314","0,0,1,2,3,4,5,6,7,8,9,10,11","{'breeding_rate': 0.85, 'kittens_per_litter': 4, 'litters_per_year': 2.5, 'kitten_survival_rate': 0.8, 'female_ratio': 0.5, 'adult_survival_rate': 0.92, 'kitten_maturity_months': 5, 'seasonal_breeding_amplitude': 0.15, 'peak_breeding_month': 3, 'base_food_capacity': 0.9, 'food_scaling_factor': 0.8, 'water_availability': 0.95, 'shelter_quality': 0.85, 'urban_risk': 0.08, 'disease_risk': 0.04, 'natural_risk': 0.04, 'caretaker_support': 1.0, 'feeding_consistency': 0.95, 'sterilization_cost': 50.0, 'monthly_abandonment': 0.0, 'abandoned_sterilized_ratio': 0.2, 'territory_size': 1000.0, 'density_impact_threshold': 1.2}"
2024-12-18 11:12:52,51,0,1,12,50.0,False,293,10,12,600.0,242,"51,59,84,121,142,164,190,208,227,236,239,269,293","0,0,1,2,3,4,5,6,7,8,9,10,10","{'breeding_rate': 0.85, 'kittens_per_litter': 4, 'litters_per_year': 2.5, 'kitten_survival_rate': 0.8, 'female_ratio': 0.5, 'adult_survival_rate': 0.92, 'kitten_maturity_months': 5, 'seasonal_breeding_amplitude': 0.15, 'peak_breeding_month': 3, 'base_food_capacity': 0.9, 'food_scaling_factor': 0.8, 'water_availability': 0.95, 'shelter_quality': 0.85, 'urban_risk': 0.08, 'disease_risk': 0.04, 'natural_risk': 0.04, 'caretaker_support': 1.0, 'feeding_consistency': 0.95, 'sterilization_cost': 50.0, 'monthly_abandonment': 0.0, 'abandoned_sterilized_ratio': 0.2, 'territory_size': 1000.0, 'density_impact_threshold': 1.2}"
2024-12-18 11:12:55,51,0,1,12,50.0,False,300,11,12,600.0,249,"51,57,92,110,146,156,189,193,206,218,251,255,300","0,0,1,2,3,4,5,6,7,8,9,10,11","{'breeding_rate': 0.85, 'kittens_per_litter': 4, 'litters_per_year': 2.5, 'kitten_survival_rate': 0.8, 'female_ratio': 0.5, 'adult_survival_rate': 0.92, 'kitten_maturity_months': 5, 'seasonal_breeding_amplitude': 0.15, 'peak_breeding_month': 3, 'base_food_capacity': 0.9, 'food_scaling_factor': 0.8, 'water_availability': 0.95, 'shelter_quality': 0.85, 'urban_risk': 0.08, 'disease_risk': 0.04, 'natural_risk': 0.04, 'caretaker_support': 1.0, 'feeding_consistency': 0.95, 'sterilization_cost': 50.0, 'monthly_abandonment': 0.0, 'abandoned_sterilized_ratio': 0.2, 'territory_size': 1000.0, 'density_impact_threshold': 1.2}"
2024-12-18 11:12:57,51,0,1,12,50.0,False,316,11,12,600.0,265,"51,58,88,105,148,169,186,221,227,241,266,292,316","0,0,1,2,3,4,5,6,7,8,9,10,11","{'breeding_rate': 0.85, 'kittens_per_litter': 4, 'litters_per_year': 2.5, 'kitten_survival_rate': 0.8, 'female_ratio': 0.5, 'adult_survival_rate': 0.92, 'kitten_maturity_months': 5, 'seasonal_breeding_amplitude': 0.15, 'peak_breeding_month': 3, 'base_food_capacity': 0.9, 'food_scaling_factor': 0.8, 'water_availability': 0.95, 'shelter_quality': 0.85, 'urban_risk': 0.08, 'disease_risk': 0.04, 'natural_risk': 0.04, 'caretaker_support': 1.0, 'feeding_consistency': 0.95, 'sterilization_cost': 50.0, 'monthly_abandonment': 0.0, 'abandoned_sterilized_ratio': 0.2, 'territory_size': 1000.0, 'density_impact_threshold': 1.2}"
2024-12-18 11:13:02,51,0,10,12,50.0,False,68,68,120,6000.0,17,"51,58,74,73,72,71,70,69,68,68,68,68,68","0,0,10,20,30,40,47,47,53,68,68,68,68","{'breeding_rate': 0.85, 'kittens_per_litter': 4, 'litters_per_year': 2.5, 'kitten_survival_rate': 0.8, 'female_ratio': 0.5, 'adult_survival_rate': 0.92, 'kitten_maturity_months': 5, 'seasonal_breeding_amplitude': 0.15, 'peak_breeding_month': 3, 'base_food_capacity': 0.9, 'food_scaling_factor': 0.8, 'water_availability': 0.95, 'shelter_quality': 0.85, 'urban_risk': 0.08, 'disease_risk': 0.04, 'natural_risk': 0.04, 'caretaker_support': 1.0, 'feeding_consistency': 0.95, 'sterilization_cost': 50.0, 'monthly_abandonment': 0.0, 'abandoned_sterilized_ratio': 0.2, 'territory_size': 1000.0, 'density_impact_threshold': 1.2}"
2024-12-18 11:13:09,51,0,10,60,50.0,False,80,80,600,30000.0,29,"51,58,81,85,84,83,82,81,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80","0,0,10,20,30,40,48,48,53,75,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80","{'breeding_rate': 0.85, 'kittens_per_litter': 4, 'litters_per_year': 2.5, 'kitten_survival_rate': 0.8, 'female_ratio': 0.5, 'adult_survival_rate': 0.92, 'kitten_maturity_months': 5, 'seasonal_breeding_amplitude': 0.15, 'peak_breeding_month': 3, 'base_food_capacity': 0.9, 'food_scaling_factor': 0.8, 'water_availability': 0.95, 'shelter_quality': 0.85, 'urban_risk': 0.08, 'disease_risk': 0.04, 'natural_risk': 0.04, 'caretaker_support': 1.0, 'feeding_consistency': 0.95, 'sterilization_cost': 50.0, 'monthly_abandonment': 0.0, 'abandoned_sterilized_ratio': 0.2, 'territory_size': 1000.0, 'density_impact_threshold': 1.2}"
2024-12-18 11:15:26,10,0,1,12,50.0,False,2,2,12,600.0,-8,"10,8,5,5,5,4,4,3,3,2,2,2,2","0,0,1,1,2,3,3,4,3,3,2,2,2","{'breeding_rate': 0.85, 'kittens_per_litter': 4, 'litters_per_year': 2.5, 'kitten_survival_rate': 0.8, 'female_ratio': 0.5, 'adult_survival_rate': 0.92, 'kitten_maturity_months': 5, 'seasonal_breeding_amplitude': 0.15, 'peak_breeding_month': 3, 'base_food_capacity': 0.9, 'food_scaling_factor': 0.8, 'water_availability': 0.95, 'shelter_quality': 0.85, 'urban_risk': 0.08, 'disease_risk': 0.04, 'natural_risk': 0.04, 'caretaker_support': 1.0, 'feeding_consistency': 0.95, 'sterilization_cost': 50.0, 'monthly_abandonment': 0.0, 'abandoned_sterilized_ratio': 0.2, 'territory_size': 1000.0, 'density_impact_threshold': 1.2}"
2024-12-18 11:15:53,10,0,1,60,50.0,False,0,0,60,3000.0,-10,"10,8,7,5,5,5,5,4,4,4,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,1,1,1,2,3,4,4,4,4,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","{'breeding_rate': 0.85, 'kittens_per_litter': 4, 'litters_per_year': 2.5, 'kitten_survival_rate': 0.8, 'female_ratio': 0.5, 'adult_survival_rate': 0.92, 'kitten_maturity_months': 5, 'seasonal_breeding_amplitude': 0.15, 'peak_breeding_month': 3, 'base_food_capacity': 0.9, 'food_scaling_factor': 0.8, 'water_availability': 0.95, 'shelter_quality': 0.85, 'urban_risk': 0.08, 'disease_risk': 0.04, 'natural_risk': 0.04, 'caretaker_support': 1.0, 'feeding_consistency': 0.95, 'sterilization_cost': 50.0, 'monthly_abandonment': 0.0, 'abandoned_sterilized_ratio': 0.2, 'territory_size': 1000.0, 'density_impact_threshold': 1.2}"
2024-12-18 11:18:10,10,0,1,12,50.0,False,0,0,12,600.0,-10,"10,8,4,2,0,0,0,0,0,0,0,0,0","0,0,1,1,1,0,0,0,0,0,0,0,0","{'breeding_rate': 0.85, 'kittens_per_litter': 4, 'litters_per_year': 2.5, 'kitten_survival_rate': 0.8, 'female_ratio': 0.5, 'adult_survival_rate': 0.92, 'kitten_maturity_months': 5, 'seasonal_breeding_amplitude': 0.15, 'peak_breeding_month': 3, 'base_food_capacity': 0.9, 'food_scaling_factor': 0.8, 'water_availability': 0.95, 'shelter_quality': 0.85, 'urban_risk': 0.08, 'disease_risk': 0.04, 'natural_risk': 0.04, 'caretaker_support': 1.0, 'feeding_consistency': 0.95, 'sterilization_cost': 50.0, 'monthly_abandonment': 0.0, 'abandoned_sterilized_ratio': 0.2, 'territory_size': 1000.0, 'density_impact_threshold': 1.2}"
2024-12-18 11:18:15,250,0,1,12,50.0,False,3,2,12,600.0,-247,"250,178,165,103,51,28,15,8,6,4,4,3,3","0,0,1,1,1,1,1,1,1,1,1,2,2","{'breeding_rate': 0.85, 'kittens_per_litter': 4, 'litters_per_year': 2.5, 'kitten_survival_rate': 0.8, 'female_ratio': 0.5, 'adult_survival_rate': 0.92, 'kitten_maturity_months': 5, 'seasonal_breeding_amplitude': 0.15, 'peak_breeding_month': 3, 'base_food_capacity': 0.9, 'food_scaling_factor': 0.8, 'water_availability': 0.95, 'shelter_quality': 0.85, 'urban_risk': 0.08, 'disease_risk': 0.04, 'natural_risk': 0.04, 'caretaker_support': 1.0, 'feeding_consistency': 0.95, 'sterilization_cost': 50.0, 'monthly_abandonment': 0.0, 'abandoned_sterilized_ratio': 0.2, 'territory_size': 1000.0, 'density_impact_threshold': 1.2}"
2024-12-18 11:18:24,250,0,1,12,50.0,False,4,2,12,600.0,-246,"250,180,151,95,58,36,20,12,7,5,5,4,4","0,0,1,1,1,1,1,1,1,1,1,2,2","{'breeding_rate': 0.85, 'kittens_per_litter': 4, 'litters_per_year': 2.5, 'kitten_survival_rate': 0.8, 'female_ratio': 0.5, 'adult_survival_rate': 0.92, 'kitten_maturity_months': 5, 'seasonal_breeding_amplitude': 0.15, 'peak_breeding_month': 3, 'base_food_capacity': 0.9, 'food_scaling_factor': 0.8, 'water_availability': 0.95, 'shelter_quality': 0.85, 'urban_risk': 0.08, 'disease_risk': 0.04, 'natural_risk': 0.04, 'caretaker_support': 1.0, 'feeding_consistency': 0.95, 'sterilization_cost': 50.0, 'monthly_abandonment': 0.0, 'abandoned_sterilized_ratio': 0.2, 'territory_size': 1000.0, 'density_impact_threshold': 1.2}"
2024-12-18 11:18:25,250,0,1,12,50.0,False,3,2,12,600.0,-247,"250,177,173,111,63,38,18,14,12,9,7,4,3","0,0,1,1,1,1,1,1,1,2,2,2,2","{'breeding_rate': 0.85, 'kittens_per_litter': 4, 'litters_per_year': 2.5, 'kitten_survival_rate': 0.8, 'female_ratio': 0.5, 'adult_survival_rate': 0.92, 'kitten_maturity_months': 5, 'seasonal_breeding_amplitude': 0.15, 'peak_breeding_month': 3, 'base_food_capacity': 0.9, 'food_scaling_factor': 0.8, 'water_availability': 0.95, 'shelter_quality': 0.85, 'urban_risk': 0.08, 'disease_risk': 0.04, 'natural_risk': 0.04, 'caretaker_support': 1.0, 'feeding_consistency': 0.95, 'sterilization_cost': 50.0, 'monthly_abandonment': 0.0, 'abandoned_sterilized_ratio': 0.2, 'territory_size': 1000.0, 'density_impact_threshold': 1.2}"
2024-12-18 11:18:25,250,0,1,12,50.0,False,2,2,12,600.0,-248,"250,195,231,173,159,99,66,37,15,9,5,2,2","0,0,1,1,1,1,1,1,1,1,1,2,2","{'breeding_rate': 0.85, 'kittens_per_litter': 4, 'litters_per_year': 2.5, 'kitten_survival_rate': 0.8, 'female_ratio': 0.5, 'adult_survival_rate': 0.92, 'kitten_maturity_months': 5, 'seasonal_breeding_amplitude': 0.15, 'peak_breeding_month': 3, 'base_food_capacity': 0.9, 'food_scaling_factor': 0.8, 'water_availability': 0.95, 'shelter_quality': 0.85, 'urban_risk': 0.08, 'disease_risk': 0.04, 'natural_risk': 0.04, 'caretaker_support': 1.0, 'feeding_consistency': 0.95, 'sterilization_cost': 50.0, 'monthly_abandonment': 0.0, 'abandoned_sterilized_ratio': 0.2, 'territory_size': 1000.0, 'density_impact_threshold': 1.2}"
2024-12-18 11:18:26,250,0,1,12,50.0,False,5,2,12,600.0,-245,"250,178,201,149,136,96,67,41,26,12,8,7,5","0,0,1,1,1,1,1,1,1,1,1,1,2","{'breeding_rate': 0.85, 'kittens_per_litter': 4, 'litters_per_year': 2.5, 'kitten_survival_rate': 0.8, 'female_ratio': 0.5, 'adult_survival_rate': 0.92, 'kitten_maturity_months': 5, 'seasonal_breeding_amplitude': 0.15, 'peak_breeding_month': 3, 'base_food_capacity': 0.9, 'food_scaling_factor': 0.8, 'water_availability': 0.95, 'shelter_quality': 0.85, 'urban_risk': 0.08, 'disease_risk': 0.04, 'natural_risk': 0.04, 'caretaker_support': 1.0, 'feeding_consistency': 0.95, 'sterilization_cost': 50.0, 'monthly_abandonment': 0.0, 'abandoned_sterilized_ratio': 0.2, 'territory_size': 1000.0, 'density_impact_threshold': 1.2}"
2024-12-18 11:18:26,250,0,1,12,50.0,False,2,2,12,600.0,-248,"250,185,188,129,75,50,23,12,9,6,2,2,2","0,0,1,1,1,1,1,1,1,1,1,1,2","{'breeding_rate': 0.85, 'kittens_per_litter': 4, 'litters_per_year': 2.5, 'kitten_survival_rate': 0.8, 'female_ratio': 0.5, 'adult_survival_rate': 0.92, 'kitten_maturity_months': 5, 'seasonal_breeding_amplitude': 0.15, 'peak_breeding_month': 3, 'base_food_capacity': 0.9, 'food_scaling_factor': 0.8, 'water_availability': 0.95, 'shelter_quality': 0.85, 'urban_risk': 0.08, 'disease_risk': 0.04, 'natural_risk': 0.04, 'caretaker_support': 1.0, 'feeding_consistency': 0.95, 'sterilization_cost': 50.0, 'monthly_abandonment': 0.0, 'abandoned_sterilized_ratio': 0.2, 'territory_size': 1000.0, 'density_impact_threshold': 1.2}"
2024-12-18 11:18:26,250,0,1,12,50.0,False,7,2,12,600.0,-243,"250,173,192,141,90,52,35,21,15,9,7,7,7","0,0,1,1,1,1,1,1,1,1,1,1,2","{'breeding_rate': 0.85, 'kittens_per_litter': 4, 'litters_per_year': 2.5, 'kitten_survival_rate': 0.8, 'female_ratio': 0.5, 'adult_survival_rate': 0.92, 'kitten_maturity_months': 5, 'seasonal_breeding_amplitude': 0.15, 'peak_breeding_month': 3, 'base_food_capacity': 0.9, 'food_scaling_factor': 0.8, 'water_availability': 0.95, 'shelter_quality': 0.85, 'urban_risk': 0.08, 'disease_risk': 0.04, 'natural_risk': 0.04, 'caretaker_support': 1.0, 'feeding_consistency': 0.95, 'sterilization_cost': 50.0, 'monthly_abandonment': 0.0, 'abandoned_sterilized_ratio': 0.2, 'territory_size': 1000.0, 'density_impact_threshold': 1.2}"
